,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
SCRN3,373.27168982832956,-0.07226002669681908,0.06491181594047706,-1.113202976220542,0.26562126473791736,0.5699942929371375,False
RP11-206L10.8,28.90976843853191,-0.15663946366135198,0.1407017207865922,-1.1132732619449137,0.2655910862966706,0.5699942929371375,False
FRAT1,97.48694651714531,0.1298512677113837,0.11666440105069482,1.1130324807047072,0.2656944798687686,0.5700856052764162,False
SRRM1,1229.33148447546,-0.0800651317860825,0.07194572591788502,-1.1128545964977063,0.2657708827038405,0.5701837354292411,False
LINC01123,10.465586187850596,0.25960570920712983,0.23332556083155392,1.112632959209079,0.2658660990376742,0.5703222006817167,False
RP11-632K20.2,10.67027309945844,0.3636023317329556,0.3268504911783697,1.1124423598755726,0.26594800011297093,0.570432074077106,False
CACNB3,232.33765139198331,0.09075627042825594,0.08159132458971183,1.1123274549669433,0.2659973834698025,0.5704721828896722,False
CARNS1,67.38978244534124,0.21235740792795432,0.19119888969259038,1.110662348873378,0.26671371445952896,0.5705214022577014,False
TMEM53,41.882706211570294,0.11432481612700876,0.10295954789306183,1.1103857628216411,0.26683283057756835,0.5705214022577014,False
RP11-274B21.10,11.568142437322479,0.25017381406800177,0.22518556699345213,1.1109673564259837,0.26658240059516336,0.5705214022577014,False
PPP1R36,20.69537044147238,-0.1412055508833058,0.12711493759860937,-1.1108493899370846,0.2666331830304357,0.5705214022577014,False
TP53I13,192.65246230141693,0.07833794431797689,0.0705399034314307,1.1105479382194843,0.26676298276376076,0.5705214022577014,False
S100A6,2343.6425372142876,0.1371956518424354,0.12337660263681675,1.1120070492319984,0.26613511946359547,0.5705214022577014,False
RP11-700H6.4,12.32220396708568,0.2966450955414481,0.2671743361883607,1.1103053525781392,0.26686746737385547,0.5705214022577014,False
COL4A1,633.6190729064981,0.17358179071892327,0.1560846262648002,1.1121004987668601,0.26609494231440967,0.5705214022577014,False
RAD51B,152.62865944192163,-0.08628645542610089,0.07766001302095674,-1.1110795899920374,0.26653409225695335,0.5705214022577014,False
C19orf68,37.49619882012858,0.12601546942460434,0.11350637784666111,1.1102060678461798,0.2669102386422917,0.5705214022577014,False
FBXO45,1894.7859644452296,0.12872323187135312,0.11591874030797271,1.1104609274510873,0.2668004561314393,0.5705214022577014,False
TOX4,1506.9492089190103,-0.05293559430780111,0.0476624638432884,-1.1106348694404569,0.26672554727107267,0.5705214022577014,False
CBFB,1005.9414666558398,0.07763859602450379,0.06988082055291758,1.1110143729023845,0.26656216270903443,0.5705214022577014,False
SLC20A2,1151.218018913501,-0.08824385287371224,0.07944144359010923,-1.1108037428048319,0.266652835079321,0.5705214022577014,False
KPNB1,3108.184419016396,-0.06443944992738421,0.057974170252688154,-1.1115200035898103,0.26634458462262345,0.5705214022577014,False
RP11-876N24.3,23.71606817684137,0.21259505260269448,0.1914726291120097,1.1103156288637386,0.26686304068075795,0.5705214022577014,False
GPAT2,11.699517393949481,0.22715739806276194,0.20433677480199838,1.1116814302412117,0.2662751468190494,0.5705214022577014,False
WNT7B,418.21395834039697,-0.13422500136635837,0.12078261130750338,-1.111294083753759,0.2664417851432901,0.5705214022577014,False
FAM13C,119.02363261032315,-0.14092237230959054,0.12677673735924452,-1.1115791054810145,0.2663191604508717,0.5705214022577014,False
EEF1A1P5,1399.823644202231,-0.12372879875951709,0.11136332530547324,-1.1110372146317016,0.2665523310412107,0.5705214022577014,False
ANKEF1,214.74323184662504,-0.10485950620576512,0.09435650316519728,-1.1113119147938264,0.26643411256867955,0.5705214022577014,False
RP11-817O13.8,12.054248108461838,-0.175259624873341,0.15773487663202757,-1.1111025577570655,0.26652420705711743,0.5705214022577014,False
WEE2-AS1,25.676666145732916,-0.18991045448345004,0.1710268902295115,-1.110412837587104,0.26682116879002515,0.5705214022577014,False
HMGN3,374.2771998819878,0.08454125995971822,0.07614854380477283,1.1102150577752656,0.2669063656405092,0.5705214022577014,False
DIS3L2,387.51069088576577,0.07020814152424437,0.06313176211923464,1.1120890526015228,0.26609986318774126,0.5705214022577014,False
DERA,567.7712124441023,0.0695258904703863,0.0626153076299612,1.1103657093128838,0.26684146835794154,0.5705214022577014,False
RASA2,949.1061173804471,-0.05686196699279934,0.05114031888348931,-1.1118813537777386,0.26618916682068705,0.5705214022577014,False
TRIM55,25.779477293320184,-0.6257553460791239,0.5632263757022069,-1.1110192510053503,0.2665600630270927,0.5705214022577014,False
AC004076.5,33.23526194785412,-0.1931484326511385,0.1738179646067633,-1.111210990694244,0.26647754152366976,0.5705214022577014,False
SNORD83A,21.695204383334136,-0.2779571154623506,0.25038601260637666,-1.1101143892543133,0.2669497374179146,0.5705402365874087,False
MTRF1,134.5137424193157,0.08226142932366431,0.0741076558127301,1.1100260617005453,0.2669877962357493,0.5705559893810404,False
CD86,74.03434741279051,0.1519068623649918,0.1368614843880704,1.1099314247846404,0.2670285777898461,0.570577556403726,False
SH3BP5L,843.8909561107815,0.07214967935860603,0.06501797133158188,1.1096882581994676,0.2671333843587129,0.5706703300008261,False
NTPCR,416.72304043753445,-0.07031122829022589,0.06336100196185963,-1.1096924940131148,0.26713155845013115,0.5706703300008261,False
RP3-522J7.7,21.869817548848733,0.26131571692038874,0.2355222489240572,1.1095160568233553,0.26720762151303745,0.5707633385995396,False
SLC28A3,559.5351715489358,-0.10993333502781795,0.09910033999903413,-1.1093133992162834,0.26729500672062156,0.5708844072314527,False
PCMT1,758.4640929500762,-0.07925675396800316,0.07146908932256073,-1.1089654943033407,0.26744506784337274,0.5710161111217672,False
BMP6,34.17811400706232,0.20221136294126657,0.1823329376892828,1.1090226785346868,0.2674203987078042,0.5710161111217672,False
RP4-631H13.6,24.97081464689636,0.24167929487528778,0.21793390963178508,1.108956817613295,0.26744881108263496,0.5710161111217672,False
CXCR1,25.14873514594973,0.30499294293319557,0.2750635467436474,1.1088090244740487,0.26751257653658334,0.5710866716004314,False
RP11-97C16.1,31.440483633424606,0.14863197815224055,0.13412829009605157,1.1081329527559223,0.26780440140239936,0.5714098850899766,False
DPH5,149.093920077133,-0.09239146879517612,0.0833751201231254,-1.1081419572018092,0.2678005132161829,0.5714098850899766,False
RXRB,378.18513861052224,0.06242806156000274,0.05633781563604965,1.1081022729616807,0.26781764945536013,0.5714098850899766,False
LAMB2,2278.721950208863,0.10343928488118816,0.09334511003989866,1.1081382285261103,0.26780212328117314,0.5714098850899766,False
SIRT3,154.06786940266426,0.07790416987840416,0.07029088646607765,1.1083111025495558,0.26772748221549225,0.5714098850899766,False
CENPV,42.63994295790386,0.1873844108889604,0.16913931871062687,1.107870200243317,0.26791787696130354,0.5715581375174476,False
TMOD3,2720.496025606957,-0.07999978637460471,0.07224188364214981,-1.107387880012704,0.2681262637422275,0.5719370692399602,False
FAM60A,908.2193571956981,-0.09099240130193845,0.08219856208374286,-1.1069828838275362,0.26830132860709854,0.572244843577283,False
METTL15P1,28.100396782520438,-0.1715409057026995,0.15504569599429652,-1.1063893428490255,0.26855803624229835,0.5726744803484457,False
HLA-DRB6,14.080522491954714,0.39462407118730475,0.3566821179182421,1.106374699944334,0.2685643714585896,0.5726744803484457,False
USP3,816.9349937367004,-0.059487634499761265,0.05377918338698286,-1.106146109949303,0.2686632836588124,0.5728196983697982,False
SLC27A6,66.07923763101698,0.2459982862509574,0.22242916496881787,1.1059623691229685,0.26874280750028257,0.5728578625367179,False
OSBPL1A,767.2188725104472,-0.08950366267687002,0.08092375806549629,-1.1060245447873234,0.26871589578891075,0.5728578625367179,False
ETV6,909.571248254686,-0.09962711816962502,0.09012452698528522,-1.1054384583443229,0.2689696471428631,0.5732100001103609,False
B4GAT1,211.45162599759715,-0.09137355751935024,0.08266353035709516,-1.1053672293528833,0.2690004975776086,0.5732100001103609,False
DNAJB11,693.2575567024348,0.0978301909698827,0.0885001438856118,1.1054240894379808,0.26897587035433235,0.5732100001103609,False
MAP4,5071.997501517619,-0.04683226459675568,0.04237091120878564,-1.1052928355962515,0.2690327213170014,0.5732129675367511,False
MIPOL1,201.91807644007764,-0.12231249357432869,0.11067016949729701,-1.1051983938392362,0.26907363268741447,0.573234442411414,False
PRPF4B,2011.1728464726025,0.05125365754594199,0.04638179014722637,1.1050383649111257,0.2691429656144504,0.573316454709425,False
ANKUB1,12.739839468663003,-0.26709019715240995,0.24173528758795584,-1.1048870846182466,0.2692085194483297,0.5733903990816067,False
SGSM1,112.15556140940399,-0.17713879894740403,0.1603348553634311,-1.1048053060320755,0.26924396087980174,0.5734001970993441,False
ABI1,2343.9974456783043,-0.0660363114383842,0.05977958605206809,-1.1046632437512447,0.2693055358399824,0.5734656422330722,False
GSG1,16.595948358071848,-0.2501654105583001,0.22652004206241166,-1.10438532626342,0.26942602333397203,0.573656507767431,False
KRT15,8999.842129765027,-0.21335428179962418,0.19323712253654268,-1.1041060796135442,0.26954712432121886,0.5737829328349097,False
RP11-321G12.1,16.854029286665178,-0.3752843905738618,0.3398839720575319,-1.1041544215869576,0.26952615716884853,0.5737829328349097,False
CUZD1,16.137339398814028,0.17506254112065356,0.15865602149637104,1.1034093724873708,0.26984942834834347,0.5741271166973115,False
RPS3,13446.159422226343,-0.11516749066621951,0.10439054301854706,-1.103236819505362,0.2699243357009944,0.5741271166973115,False
NUP153,1753.5656011171873,-0.05859985672536478,0.05311636980424545,-1.1032353479977663,0.26992497456170395,0.5741271166973115,False
UST,465.4612935182242,-0.1179296693222442,0.10688573640743781,-1.1033246650676383,0.2698861990896715,0.5741271166973115,False
LGR4,2113.226072930054,-0.06750496286730141,0.061174000217111266,-1.1034910685539783,0.2698139680643591,0.5741271166973115,False
FKBP15,1154.5110601823537,-0.043655781115273254,0.039562535797062294,-1.1034626632430093,0.26982629706403016,0.5741271166973115,False
PSMA1,312.32510756130796,0.0916379450178166,0.08303900844175661,1.1035529775393602,0.2697870985177626,0.5741271166973115,False
GLMP,218.5390993472573,0.08014079748732592,0.07265944211663755,1.1029646684966121,0.27004250875550795,0.5742457191790465,False
MMADHC,1629.243160006285,-0.09226243248256161,0.08364626643520343,-1.103007180290978,0.2700240470018076,0.5742457191790465,False
STAR,86.02447028229399,-0.11556130623514008,0.10485158827651149,-1.1021416855449555,0.2704000791981028,0.5743480639708846,False
ANXA2R,11.789987391925376,-0.2569935318137408,0.23316994262586088,-1.1021726424923761,0.2703866231202815,0.5743480639708846,False
MYCT1,54.345049365514114,0.1731811626092226,0.1570709526764814,1.1025664494817404,0.27021548683049557,0.5743480639708846,False
EEF2KMT,61.27501611343,0.12198062128152577,0.11066618780127738,1.1022392991485859,0.27035765098383,0.5743480639708846,False
GPR135,30.27185348593838,0.27018998383585063,0.24513987507534726,1.1021870014121689,0.27038038187451297,0.5743480639708846,False
EEF1DP3,107.63783052933995,0.17219909793146504,0.15621746834385278,1.1023037292630735,0.2703296486308413,0.5743480639708846,False
STEAP2,229.4596434704412,-0.1327772519105456,0.12041589252002713,-1.1026555476343172,0.27017677784562244,0.5743480639708846,False
MIS12,291.78529507085733,0.09857294578400658,0.08941257938297308,1.1024505328472596,0.27026585288494853,0.5743480639708846,False
CDX4,16.487612744905675,0.27842814202283156,0.25267323517748014,1.1019296991517955,0.2704922358072862,0.5743480639708846,False
COQ6,63.69732715714241,0.12592365755518273,0.11426315658751363,1.1020495259881813,0.2704401409745105,0.5743480639708846,False
PPP1R15A,1074.5316011531145,0.09551155904572974,0.08665750354690017,1.1021729814087897,0.27038647580578945,0.5743480639708846,False
PCDHGA4,30.827358556666194,-0.14047416024387918,0.12747239386439696,-1.1019967224692846,0.27046309650754974,0.5743480639708846,False
CPNE1,503.3121208627125,0.09826610213603969,0.0891642471009424,1.102079648861871,0.2704270461081001,0.5743480639708846,False
PYGM,16.15649330310083,0.20950828653091658,0.19016472282229113,1.1017200426111735,0.2705834007383795,0.5744104346343859,False
RP11-864I4.1,17.30406714538429,0.15473762976730832,0.14044733119654224,1.1017484522419883,0.2705710461481533,0.5744104346343859,False
SLC11A1,15.992410118032272,0.22441628074261383,0.20371844625901434,1.1016001980364782,0.27063552220178755,0.5744554890713134,False
IVNS1ABP,2834.734004357101,0.06950467121702433,0.06311914934978102,1.101166158495852,0.270824347423379,0.5747250618988087,False
AK8,37.133033361623305,-0.1333708185417201,0.12111639309318399,-1.1011789167062451,0.27081879578445756,0.5747250618988087,False
AC005682.6,18.078576953715686,0.2287077909547824,0.20778321396542307,1.1007038855065614,0.2710255546369652,0.575086408560883,False
AC009403.2,26.549648918771073,0.14262293145942717,0.12961084505017426,1.100393500283219,0.27116070921115776,0.5753075323124324,False
RASSF4,109.48863752245143,0.1745206338586875,0.15865790891890177,1.0999806757058292,0.27134054166136234,0.5756233855052543,False
TMEM101,365.3740891663273,-0.08600257516475553,0.07819683140281915,-1.0998217398570316,0.2714097982281798,0.5757046170745371,False
DBI,4026.254656599188,0.12464457164104542,0.11336347956379318,1.0995125777777843,0.2715445508121702,0.5759247420374023,False
TSNAX,782.4197124112485,-0.09805250834380073,0.0891929496683733,-1.09933025769826,0.27162403902480103,0.576027618746333,False
PSMC5,969.8879752716963,0.06312857916792719,0.057441698958621695,1.0990026463771911,0.27176691159459043,0.5762648745856096,False
VPS11,594.1157732555585,0.04456531963659173,0.04055968384673999,1.0987590486402101,0.2718731788645351,0.5763947919443921,False
CHCHD10,68.31368505227614,0.16639966151140867,0.1514486409808087,1.0987200706046252,0.27189018531370046,0.5763947919443921,False
ZNF763,15.735080306623761,-0.1777922459657074,0.16185482814788255,-1.0984673611544242,0.27200046226958186,0.5764979010613804,False
RALGPS1,284.2224235991829,0.11216960035350143,0.10211472123032765,1.0984664992669786,0.2720008384310687,0.5764979010613804,False
TMEM69,293.42686879271105,-0.07572399218192112,0.06897285335168118,-1.0978811010734468,0.27225641143307977,0.5769080466564646,False
PDE1B,27.367027741497452,0.22834504701272726,0.20798115493091776,1.0979121982882223,0.27224283088638335,0.5769080466564646,False
KLC3,767.7810281218111,-0.11109030536474476,0.10123544497952773,-1.0973459482220869,0.27249019209524883,0.5770745701600257,False
CLIC5,21.35048942142483,0.2455782504009626,0.22378673788542025,1.097376246338153,0.2724769527447545,0.5770745701600257,False
RCN3,105.88419451180889,-0.20667878379175172,0.18831174357154604,-1.097535288409814,0.2724074634411494,0.5770745701600257,False
KANK4,16.391862181509012,-0.3155264068403358,0.2875227287890653,-1.0973963977359673,0.2724681474436892,0.5770745701600257,False
ASNSD1,757.9612024100901,-0.09524109338313497,0.08678257083473297,-1.09746798771968,0.2724368672499151,0.5770745701600257,False
G6426,10.045710034040686,0.23338829460883329,0.2127002247261957,1.097263977549948,0.27252601297952805,0.5770846962773788,False
FAM86B3P,20.810222137927624,0.18036956724482217,0.16445412383189112,1.0967774054069948,0.2727387095569469,0.5772108308156886,False
TMEM87A,1446.565685989804,-0.05805073665616013,0.05292096145533991,-1.096932766521055,0.27267078380108745,0.5772108308156886,False
BLVRA,379.13606902991296,0.08128051311536681,0.0741031711514341,1.0968560704273427,0.27270431481310287,0.5772108308156886,False
MLLT3,286.384085491013,-0.09151421783338733,0.08344327662646853,-1.0967236850375393,0.272762199444631,0.5772108308156886,False
CIDEA,237.7957018407214,-0.38618515683177873,0.3521333029357824,-1.0967016002522383,0.2727718566881798,0.5772108308156886,False
NAGS,30.945313768786242,0.12260119624480373,0.11177303948087464,1.096876284426191,0.2726954771161373,0.5772108308156886,False
